"","height","sex","country","year","weight","bmi"
"12113",157.52,"female","Cyprus",1980,62.67,25.2573794268243
"12114",174.92,"male","Cyprus",1980,78.04,25.5057632043375
"12115",175.15,"male","Cyprus",1980,78.25,25.507274911134
"12116",158.27,"female","Cyprus",1980,63.4,25.3099946386325
"12117",161.12,"female","Cyprus",1980,66.18,25.493405644106
"12118",163.85,"female","Cyprus",1980,68.84,25.6417682204291
"12119",160.61,"female","Cyprus",1980,65.68,25.4617341865428
"12120",174.82,"male","Cyprus",1980,77.94,25.5022306697116
"12121",165.92,"female","Cyprus",1980,70.85,25.7360787320445
"12122",173.07,"male","Cyprus",1980,76.35,25.4897428423475
"12123",176.37,"male","Cyprus",1980,79.36,25.5124536859836
"12124",170.73,"male","Cyprus",1980,74.2,25.4556519676367
"12125",173.68,"male","Cyprus",1980,76.9,25.4933388723386
"12126",180.14,"male","Cyprus",1980,82.81,25.5189304239382
"12127",176.05,"male","Cyprus",1980,79.07,25.5117164905241
"12128",177.51,"male","Cyprus",1980,80.4,25.5158711717755
"12129",165.99,"female","Cyprus",1980,70.93,25.743412162652
"12130",161.98,"female","Cyprus",1980,67.02,25.5435723262935
"12131",175.09,"male","Cyprus",1980,78.19,25.5051879179938
"12132",177.79,"male","Cyprus",1980,80.65,25.5146556767478
"12133",175.59,"male","Cyprus",1980,78.65,25.5093368859715
"12134",159.43,"female","Cyprus",1980,64.53,25.3875956648216
"12135",160.93,"female","Cyprus",1980,65.99,25.4802747015326
"12136",163.32,"female","Cyprus",1980,68.32,25.6135110731047
"12137",174.62,"male","Cyprus",1980,77.76,25.5016501889582
"12138",173.37,"male","Cyprus",1980,76.62,25.491432957187
"12139",175.13,"male","Cyprus",1980,78.23,25.5065802298233
"12140",161.6,"female","Cyprus",1980,66.64,25.5183315361239
"12141",165.65,"female","Cyprus",1980,70.59,25.7252913159649
"12142",174.54,"male","Cyprus",1980,77.69,25.5020550080475
"12143",165.65,"female","Cyprus",1980,70.59,25.7252913159649
"12144",159.31,"female","Cyprus",1980,64.42,25.3825146334314
"12145",173.76,"male","Cyprus",1980,76.97,25.4930542837181
"12146",157.59,"female","Cyprus",1980,62.74,25.2631327006928
"12147",175.09,"male","Cyprus",1980,78.19,25.5051879179938
"12148",173.59,"male","Cyprus",1980,76.82,25.4932318970402
"12149",155.28,"female","Cyprus",1980,60.49,25.0872200815346
"12150",160.36,"female","Cyprus",1980,65.44,25.4478558190442
"12151",171.38,"male","Cyprus",1980,74.8,25.4672071507124
"12152",163.13,"female","Cyprus",1980,68.14,25.6055705215535
"12153",174.13,"male","Cyprus",1980,77.32,25.500262160966
"12154",170.17,"male","Cyprus",1980,73.7,25.4508030469094
"12155",162.93,"female","Cyprus",1980,67.95,25.5968984831414
"12156",161.28,"female","Cyprus",1980,66.33,25.500515961593
"12157",181.06,"male","Cyprus",1980,83.65,25.5164888130283
"12158",176.47,"male","Cyprus",1980,79.45,25.51244786048
"12159",160.69,"female","Cyprus",1980,65.76,25.4673702977832
"12160",163.38,"female","Cyprus",1980,68.38,25.6171795954302
"12161",162.15,"female","Cyprus",1980,67.18,25.5508936014275
"12162",176.09,"male","Cyprus",1980,79.11,25.5130275255832
"12163",180.57,"male","Cyprus",1980,83.2,25.5171478622631
"12164",173.53,"male","Cyprus",1980,76.76,25.4909389292794
"12165",176.49,"male","Cyprus",1980,79.47,25.513086812193
"12166",178.17,"male","Cyprus",1980,81.01,25.519341999533
"12167",172.71,"male","Cyprus",1980,76.02,25.4854846537102
"12168",171.56,"male","Cyprus",1980,74.96,25.4681560799501
"12169",161.48,"female","Cyprus",1980,66.53,25.5140875806396
"12170",162.49,"female","Cyprus",1980,67.52,25.5728514730415
"12171",163.19,"female","Cyprus",1980,68.2,25.6092753581045
"12172",176.4,"male","Cyprus",1980,79.39,25.5134177631748
"12173",159.71,"female","Cyprus",1980,64.81,25.4084283320465
"12174",179.3,"male","Cyprus",1980,82.04,25.5190834779487
"12175",166.61,"female","Cyprus",1980,71.53,25.7683194784276
"12176",172.4,"male","Cyprus",1980,75.73,25.4796485807032
"12177",163.28,"female","Cyprus",1980,68.28,25.6110585520111
"12178",176.08,"male","Cyprus",1980,79.1,25.5127001253612
"12179",159.87,"female","Cyprus",1980,64.96,25.4162846838921
"12180",176.89,"male","Cyprus",1980,79.84,25.5160805461998
"12181",175.15,"male","Cyprus",1980,78.25,25.507274911134
"12182",168.56,"female","Cyprus",1980,73.42,25.8407631217297
"12183",171.75,"male","Cyprus",1980,75.14,25.4728594462772
"12184",172.3,"male","Cyprus",1980,75.64,25.4789170719187
"12185",178.7,"male","Cyprus",1980,81.49,25.5185041252671
"12186",174.41,"male","Cyprus",1980,77.57,25.5006368896658
"12187",176.65,"male","Cyprus",1980,79.62,25.5149598757067
"12188",172.09,"male","Cyprus",1980,75.45,25.4769816888643
"12189",165.23,"female","Cyprus",1980,70.18,25.7060624429706
"12190",176.05,"male","Cyprus",1980,79.07,25.5117164905241
"12191",176.93,"male","Cyprus",1980,79.87,25.5141279667972
"12192",173.19,"male","Cyprus",1980,76.45,25.4877715189879
"12193",176.26,"male","Cyprus",1980,79.26,25.512119260911
"12194",162.69,"female","Cyprus",1980,67.71,25.581799776977
"12195",163.12,"female","Cyprus",1980,68.12,25.6011935958952
"12196",163.14,"female","Cyprus",1980,68.14,25.6024315261203
"12197",164.21,"female","Cyprus",1980,69.19,25.6592600607394
"12198",173.84,"male","Cyprus",1980,77.05,25.4960684499915
"12199",179.23,"male","Cyprus",1980,81.97,25.5172298440493
"12200",172.84,"male","Cyprus",1980,76.13,25.483983458662
"12201",159.39,"female","Cyprus",1980,64.5,25.3885310227834
"12202",176.32,"male","Cyprus",1980,79.31,25.5108421497294
"12203",175.18,"male","Cyprus",1980,78.28,25.508315091586
"12204",159.47,"female","Cyprus",1980,64.57,25.3905903085749
"12205",162.66,"female","Cyprus",1980,67.68,25.5798983362317
"12206",174.44,"male","Cyprus",1980,77.6,25.5017254151931
"12207",172.55,"male","Cyprus",1980,75.87,25.4823899203663
"12208",175.83,"male","Cyprus",1980,78.86,25.5076718075041
"12209",178.95,"male","Cyprus",1980,81.72,25.5190764230293
"12210",178.16,"male","Cyprus",1980,81,25.5190563458748
"12211",170.17,"female","Cyprus",1980,74.99,25.8962784326694
"12212",164.14,"female","Cyprus",1980,69.12,25.6551684942535
"12213",160.42,"female","Cyprus",1980,65.5,25.4521383922993
"12214",161.82,"female","Cyprus",1980,66.86,25.533007839802
"12215",164.21,"female","Cyprus",1980,69.19,25.6592600607394
"12216",172.36,"male","Cyprus",1980,75.7,25.4813778993499
"12217",172.6,"male","Cyprus",1980,75.92,25.4844119451803
"12218",172.63,"male","Cyprus",1980,75.94,25.4822664045857
"12219",162.88,"female","Cyprus",1980,67.9,25.5937694196024
"12220",175.89,"male","Cyprus",1980,78.92,25.509666374453
"12221",173.33,"male","Cyprus",1980,76.59,25.4932142266222
"12222",161.92,"female","Cyprus",1980,66.96,25.5396213813682
"12223",166.76,"female","Cyprus",1980,71.68,25.7759228830416
"12224",160.88,"female","Cyprus",1980,65.95,25.4806606923977
"12225",173.7,"male","Cyprus",1980,76.92,25.4940972812594
"12226",165.94,"female","Cyprus",1980,70.88,25.7407701943496
"12227",162.51,"female","Cyprus",1980,67.53,25.5703439081757
"12228",163.74,"female","Cyprus",1980,68.73,25.6352036446702
"12229",166.35,"female","Cyprus",1980,71.28,25.7585896521696
"12230",177.18,"male","Cyprus",1980,80.1,25.5154434945309
"12231",163.63,"female","Cyprus",1980,68.62,25.6285982349306
"12232",174.37,"male","Cyprus",1980,77.54,25.5024709523024
"12233",160.28,"female","Cyprus",1980,65.36,25.442124647228
"12234",177.17,"male","Cyprus",1980,80.09,25.5151381021266
"12235",173.09,"male","Cyprus",1980,76.37,25.4905281993583
"12236",176,"male","Cyprus",1980,79.02,25.5100723140496
"12237",173.66,"male","Cyprus",1980,76.89,25.4958953299624
"12238",162.27,"female","Cyprus",1980,67.3,25.5586900839411
"12239",177.03,"male","Cyprus",1980,79.97,25.5172199610111
"12240",163.01,"female","Cyprus",1980,68.02,25.598123661299
"12241",161.21,"female","Cyprus",1980,66.27,25.4995792569423
"12242",161.38,"female","Cyprus",1980,66.43,25.507319974957
"12243",166.86,"female","Cyprus",1980,71.78,25.7809534970358
"12244",154.39,"female","Cyprus",1980,59.62,25.0123004762981
"12245",163.97,"female","Cyprus",1980,68.96,25.648883176921
"12246",156.24,"female","Cyprus",1980,61.43,25.1649490103977
"12247",161.52,"female","Cyprus",1980,66.57,25.5167844555475
"12248",159.75,"female","Cyprus",1980,64.84,25.4074612865858
"12249",161.43,"female","Cyprus",1980,66.48,25.5107083212788
"12250",181.32,"male","Cyprus",1980,83.88,25.5133214577764
"12251",167.56,"female","Cyprus",1980,72.45,25.8046329776955
"12252",162.24,"female","Cyprus",1980,67.27,25.5567457469198
"12253",158.85,"female","Cyprus",1980,63.96,25.3474349245923
"12254",164.39,"female","Cyprus",1980,69.36,25.6660061234813
"12255",177,"male","Cyprus",1980,79.93,25.5131028759297
"12256",171.25,"male","Cyprus",1980,74.68,25.464968831584
"12257",163.87,"female","Cyprus",1980,68.86,25.6429574039904
"12258",172.89,"male","Cyprus",1980,76.18,25.4859730613934
"12259",173.06,"male","Cyprus",1980,76.34,25.4893497723635
"12260",171.97,"male","Cyprus",1980,75.34,25.4753543377821
"12261",175.04,"male","Cyprus",1980,78.14,25.5034419920524
"12262",158.53,"female","Cyprus",1980,63.66,25.3304972354723
"12263",156.83,"female","Cyprus",1980,62,25.2077106207188
"12264",169.61,"male","Cyprus",1980,73.18,25.4383827117497
"12265",162.45,"female","Cyprus",1980,67.48,25.5702893548419
"12266",164.62,"female","Cyprus",1980,69.59,25.6792089891446
"12267",160.13,"female","Cyprus",1980,65.21,25.4313135767971
"12268",160.75,"female","Cyprus",1980,65.82,25.471581742851
"12269",176.75,"male","Cyprus",1980,79.71,25.5149055014614
"12270",162.79,"female","Cyprus",1980,67.81,25.5881152445995
"12271",166.75,"female","Cyprus",1980,71.67,25.7754181380075
"12272",161.79,"female","Cyprus",1980,66.83,25.5310167834211
"12273",161.28,"female","Cyprus",1980,66.33,25.500515961593
"12274",180.39,"male","Cyprus",1980,83.03,25.5158547233131
"12275",161.91,"female","Cyprus",1980,66.95,25.538961639072
"12276",158.68,"female","Cyprus",1980,63.8,25.3382312319642
"12277",176.64,"male","Cyprus",1980,79.6,25.5114389702794
"12278",162.52,"female","Cyprus",1980,67.54,25.5709833232665
"12279",176.11,"male","Cyprus",1980,79.12,25.5104573352094
"12280",176.35,"male","Cyprus",1980,79.34,25.5118097829945
"12281",166.7,"female","Cyprus",1980,71.62,25.7728898131591
"12282",165.88,"female","Cyprus",1980,70.82,25.7375894521151
"12283",162,"female","Cyprus",1980,67.04,25.5448864502362
"12284",175.95,"male","Cyprus",1980,78.98,25.5116522889061
"12285",164.39,"female","Cyprus",1980,69.37,25.669706528055
"12286",163.38,"female","Cyprus",1980,68.38,25.6171795954302
"12287",174.92,"male","Cyprus",1980,78.04,25.5057632043375
"12288",178.34,"male","Cyprus",1980,81.16,25.5178754729941
"12289",176.85,"male","Cyprus",1980,79.8,25.5148349341254
"12290",161.05,"female","Cyprus",1980,66.11,25.4885833913021
"12291",160.25,"female","Cyprus",1980,65.34,25.4438633083545
"12292",172.87,"male","Cyprus",1980,76.16,25.4851780081961
"12293",171.65,"male","Cyprus",1980,75.04,25.4686080484229
"12294",164.07,"female","Cyprus",1980,69.05,25.6510606022596
"12295",174.1,"male","Cyprus",1980,77.29,25.4991536022957
"12296",162.41,"female","Cyprus",1980,67.43,25.5639304292438
"12297",159.3,"female","Cyprus",1980,64.41,25.3817608345362
"12298",162.37,"female","Cyprus",1980,67.4,25.5651482305035
"12299",168.44,"male","Cyprus",1980,72.12,25.419397501348
"12300",156.4,"female","Cyprus",1980,61.58,25.1748091652985
"12301",165.26,"female","Cyprus",1980,70.21,25.7077149757044
"12302",157.66,"female","Cyprus",1980,62.81,25.2688658011854
"12303",160.88,"female","Cyprus",1980,65.95,25.4806606923977
"12304",171.77,"male","Cyprus",1980,75.16,25.473706466216
"12305",173.34,"male","Cyprus",1980,76.59,25.4902728998801
"12306",162.57,"female","Cyprus",1980,67.6,25.5779588583753
"12307",179.2,"male","Cyprus",1980,81.95,25.5195461973852
"12308",178.59,"male","Cyprus",1980,81.39,25.5185958560528
"12309",162.84,"female","Cyprus",1980,67.85,25.5874887415049
"12310",173.65,"male","Cyprus",1980,76.88,25.4955156097438
"12311",162.96,"female","Cyprus",1980,67.97,25.5950061322577
"12312",172.57,"male","Cyprus",1980,75.89,25.4831995249333
"12313",162.41,"female","Cyprus",1980,67.44,25.5677216097909
"12314",178.17,"male","Cyprus",1980,81,25.5161918523908
"12315",173.82,"male","Cyprus",1980,77.03,25.4953164411951
"12316",160.8,"female","Cyprus",1980,65.87,25.4750810623499
"12317",164.54,"female","Cyprus",1980,69.52,25.678330100075
"12318",163.24,"female","Cyprus",1980,68.25,25.612353276679
"12319",176.12,"male","Cyprus",1980,79.13,25.5107843850813
"12320",164.68,"female","Cyprus",1980,69.64,25.6789372359575
"12321",174.72,"male","Cyprus",1980,77.85,25.501949115445
"12322",155.6,"female","Cyprus",1980,60.8,25.1121787458449
"12323",164.28,"female","Cyprus",1980,69.26,25.6633353389715
"12324",171.32,"male","Cyprus",1980,74.75,25.4680131567177
"12325",175.93,"male","Cyprus",1980,78.96,25.5109912778031
"12326",164.09,"female","Cyprus",1980,69.07,25.6522359537305
"12327",174.85,"male","Cyprus",1980,77.97,25.5032930305309
"12328",175.41,"male","Cyprus",1980,78.49,25.509716489808
"12329",177.98,"male","Cyprus",1980,80.83,25.5170329209564
"12330",164.54,"female","Cyprus",1980,69.51,25.6746364392436
"12331",165.83,"female","Cyprus",1980,70.76,25.7312937503586
"12332",158.77,"female","Cyprus",1980,63.89,25.3452161047415
"12333",172.65,"male","Cyprus",1980,75.97,25.4864273535757
"12334",175.91,"male","Cyprus",1980,78.94,25.51032930652
"12335",162.24,"female","Cyprus",1980,67.27,25.5567457469198
"12336",160.66,"female","Cyprus",1980,65.73,25.4652595513939
"12337",164.8,"female","Cyprus",1980,69.77,25.6894205391649
"12338",174.76,"male","Cyprus",1980,77.89,25.5033735308498
"12339",164.95,"female","Cyprus",1980,69.91,25.6941740913525
"12340",159.81,"female","Cyprus",1980,64.91,25.415795423889
"12341",162.92,"female","Cyprus",1980,67.93,25.592505881341
"12342",160.33,"female","Cyprus",1980,65.41,25.4457094548363
"12343",171.73,"male","Cyprus",1980,75.12,25.4720113407145
"12344",177.06,"male","Cyprus",1980,79.99,25.514953255419
"12345",163.86,"female","Cyprus",1980,68.85,25.6423629802848
"12346",171.6,"male","Cyprus",1980,75,25.4698681272108
"12347",163.14,"female","Cyprus",1980,68.15,25.6061888539052
"12348",161.55,"female","Cyprus",1980,66.6,25.5188033060644
"12349",159.03,"female","Cyprus",1980,64.15,25.3652147076064
"12350",175.46,"male","Cyprus",1980,78.53,25.5081726262156
"12351",163.66,"female","Cyprus",1980,68.65,25.6304037683511
"12352",175.13,"male","Cyprus",1980,78.23,25.5065802298233
"12353",178.43,"male","Cyprus",1980,81.25,25.5204083187435
"12354",164.71,"female","Cyprus",1980,69.67,25.6806419722591
"12355",158.23,"female","Cyprus",1980,63.36,25.3068162899162
"12356",167.76,"female","Cyprus",1980,72.65,25.8142067294627
"12357",177.25,"male","Cyprus",1980,80.16,25.5143918310022
"12358",176.56,"male","Cyprus",1980,79.54,25.5153157077955
"12359",165.77,"female","Cyprus",1980,70.71,25.7317286104023
"12360",171.5,"male","Cyprus",1980,74.92,25.4723797057349
"12361",175.18,"male","Cyprus",1980,78.28,25.508315091586
"12362",157.55,"female","Cyprus",1980,62.7,25.2598475888478
"12363",164.38,"female","Cyprus",1980,69.36,25.6691289835391
"12364",175.38,"male","Cyprus",1980,78.46,25.5086909599137
"12365",173.71,"male","Cyprus",1980,76.93,25.4944761012915
"12366",162.98,"female","Cyprus",1980,67.99,25.5962541811419
"12367",177.99,"male","Cyprus",1980,80.84,25.5173222798758
"12368",176.08,"male","Cyprus",1980,79.09,25.5094747523997
"12369",163.16,"female","Cyprus",1980,68.16,25.6036680800573
"12370",165.31,"female","Cyprus",1980,70.26,25.7104627688988
"12371",180.95,"male","Cyprus",1980,83.54,25.5139262623404
"12372",176.83,"male","Cyprus",1980,79.78,25.5142107261902
"12373",172.74,"male","Cyprus",1980,76.05,25.4866871420779
"12374",176.88,"male","Cyprus",1980,79.83,25.5157694934726
"12375",165.85,"female","Cyprus",1980,70.78,25.7323592870668
"12376",176.11,"male","Cyprus",1980,79.12,25.5104573352094
"12377",159.94,"female","Cyprus",1980,65.03,25.4214062297871
"12378",159.4,"female","Cyprus",1980,64.51,25.3892813231551
"12379",162.28,"female","Cyprus",1980,67.31,25.559337488606
"12380",158.39,"female","Cyprus",1980,63.52,25.3194910602127
"12381",163.63,"female","Cyprus",1980,68.62,25.6285982349306
"12382",177.4,"male","Cyprus",1980,80.3,25.5157485869423
"12383",163.68,"female","Cyprus",1980,68.67,25.6316057653443
"12384",159.23,"female","Cyprus",1980,64.34,25.3764733327402
"12385",174.26,"male","Cyprus",1980,77.43,25.498453436307
"12386",179.79,"male","Cyprus",1980,82.49,25.5193870449268
"12387",155.81,"female","Cyprus",1980,61.01,25.1310347019551
"12388",161.11,"female","Cyprus",1980,66.17,25.4927178531598
"12389",161.72,"female","Cyprus",1980,66.77,25.5301820052296
"12390",165.23,"female","Cyprus",1980,70.18,25.7060624429706
"12391",173.54,"male","Cyprus",1980,76.78,25.4946422136102
"12392",161.69,"female","Cyprus",1980,66.74,25.5281815767153
"12393",173.96,"male","Cyprus",1980,77.16,25.4972546237533
"12394",175.98,"male","Cyprus",1980,79,25.5094129669267
"12395",171.65,"male","Cyprus",1980,75.05,25.4720020526938
"12396",168.59,"female","Cyprus",1980,73.46,25.8456407071529
"12397",174.12,"male","Cyprus",1980,77.3,25.496594499364
"12398",174.19,"male","Cyprus",1980,77.37,25.4991767048486
"12399",173.92,"male","Cyprus",1980,77.12,25.4957602983829
"12400",161.64,"female","Cyprus",1980,66.69,25.5248403199058
"12401",144.71,"female","Madagascar",1880,43.22,20.64
"12402",148.15,"female","Madagascar",1880,48.95,22.3
"12403",144.4,"female","Madagascar",1880,42.71,20.48
"12404",148.57,"female","Madagascar",1880,49.65,22.49
"12405",164.49,"male","Madagascar",1880,64.48,23.83
"12406",152.83,"male","Madagascar",1880,48.16,20.62
"12407",154.31,"male","Madagascar",1880,50.23,21.09
"12408",158.23,"male","Madagascar",1880,55.73,22.26
"12409",144.95,"female","Madagascar",1880,43.61,20.76
"12410",156.08,"male","Madagascar",1880,52.72,21.64
"12411",150.62,"female","Madagascar",1880,53.06,23.39
"12412",162.85,"male","Madagascar",1880,62.19,23.45
"12413",149.15,"female","Madagascar",1880,50.62,22.75
"12414",148.74,"male","Madagascar",1880,42.44,19.18
"12415",147.84,"female","Madagascar",1880,48.43,22.16
"12416",151.19,"female","Madagascar",1880,54.02,23.63
"12417",162.07,"male","Madagascar",1880,61.09,23.26
"12418",157.05,"male","Madagascar",1880,54.06,21.92
"12419",144.5,"male","Madagascar",1880,36.5,17.48
"12420",158.3,"male","Madagascar",1880,55.83,22.28
"12421",149.72,"female","Madagascar",1880,51.57,23.01
"12422",148.14,"female","Madagascar",1880,48.93,22.3
"12423",148.47,"female","Madagascar",1880,49.49,22.45
"12424",149.29,"female","Madagascar",1880,50.86,22.82
"12425",146.81,"female","Madagascar",1880,46.72,21.68
"12426",164.55,"male","Madagascar",1880,64.57,23.85
"12427",149.41,"female","Madagascar",1880,51.05,22.87
"12428",144.27,"female","Madagascar",1880,42.49,20.41
"12429",152.14,"female","Madagascar",1880,55.61,24.03
"12430",151.61,"female","Madagascar",1880,54.72,23.81
"12431",162.12,"male","Madagascar",1880,61.17,23.27
"12432",149.69,"male","Madagascar",1880,43.76,19.53
